timestamp,ftr_vector
302.00999999987033,[-0.0741282607891]
302.0199999998703,[-0.0898078534916]
302.0299999998703,[-0.0845963770871]
302.0399999998703,[0.0184946785229]
302.0499999998703,[-0.0577730661568]
302.0599999998703,[-0.0166099153482]
302.0699999998703,[0.149491616329]
302.07999999987027,[-0.115118288915]
302.08999999987026,[-0.13722068401]
302.09999999987025,[-1.12390119165]
302.10999999987024,[-0.0887241657814]
302.11999999987023,[0.0722153003672]
302.1299999998702,[0.205669676998]
302.1399999998702,[-0.173381654173]
302.1499999998702,[-0.111629925932]
302.1599999998702,[0.0464005132413]
302.1699999998702,[0.0955606378087]
302.1799999998702,[0.0351000615815]
302.18999999987017,[-0.047265539991]
302.19999999987016,[0.0254996204468]
302.20999999987015,[-0.0181912555889]
302.21999999987014,[0.0693162629042]
302.22999999987013,[0.147042530357]
302.2399999998701,[-0.102552054358]
302.2499999998701,[0.00179938647544]
302.2599999998701,[0.146306717702]
302.2699999998701,[0.193598985406]
302.2799999998701,[0.0341945268813]
302.2899999998701,[0.0868504966369]
302.29999999987007,[-0.112025435688]
302.30999999987006,[-0.0141753281846]
302.31999999987005,[-0.132610813292]
302.32999999987004,[0.0836152485747]
302.33999999987003,[-0.14716273624]
302.34999999987,[-0.022053093582]
302.35999999987,[0.119986242122]
302.36999999987,[0.0124465294802]
302.37999999987,[0.19749949583]
302.38999999987,[-0.0779493848297]
302.39999999987,[0.0404949810648]
302.40999999986997,[0.0762884129655]
302.41999999986996,[-0.0395232358696]
302.42999999986995,[0.186305387496]
302.43999999986994,[-0.0468687392065]
302.44999999986993,[0.0366730967871]
302.4599999998699,[0.00042455777654]
302.4699999998699,[0.072625035311]
302.4799999998699,[0.156452265759]
302.4899999998699,[0.0228399700638]
302.4999999998699,[0.212503080934]
302.5099999998699,[0.21169624258]
302.51999999986987,[0.240473843606]
302.52999999986986,[0.0477452625093]
302.53999999986985,[0.121274814487]
302.54999999986984,[0.0297373555826]
302.55999999986983,[0.119690358967]
302.5699999998698,[-0.00409460714063]
302.5799999998698,[0.219490380169]
302.5899999998698,[0.389604659134]
302.5999999998698,[0.0858477465192]
302.6099999998698,[-0.0404126664581]
302.6199999998698,[0.155538231527]
302.62999999986977,[0.092456633691]
302.63999999986976,[0.30440523522]
302.64999999986975,[0.212918104951]
302.65999999986974,[0.243702546059]
302.66999999986973,[0.336671488863]
302.6799999998697,[0.286063075539]
302.6899999998697,[0.397286324167]
302.6999999998697,[0.552610583786]
302.7099999998697,[0.372684410403]
302.7199999998697,[0.197162649024]
302.7299999998697,[-0.147712710236]
302.73999999986967,[0.591178075573]
302.74999999986966,[0.497943959651]
302.75999999986965,[0.533924850214]
302.76999999986964,[0.550943495062]
302.77999999986963,[0.850724839275]
302.7899999998696,[0.415638692036]
302.7999999998696,[0.432176586938]
302.8099999998696,[0.601714159902]
302.8199999998696,[0.560323059304]
302.8299999998696,[0.774044334157]
302.8399999998696,[0.655596484213]
302.84999999986957,[0.779478378754]
302.85999999986956,[0.730036097426]
302.86999999986955,[0.776945274514]
302.87999999986954,[0.959661139481]
302.88999999986953,[0.851254343776]
302.8999999998695,[0.9073556374]
302.9099999998695,[0.93261770984]
302.9199999998695,[0.895858866806]
302.9299999998695,[0.959547153248]
302.9399999998695,[0.867627812788]
302.9499999998695,[0.915020521739]
302.95999999986947,[0.953114112481]
302.96999999986946,[1.07770370035]
302.97999999986945,[1.19048162205]
302.98999999986944,[1.04442662643]
302.99999999986943,[1.0731608612]
303.0099999998694,[0.964338766228]
303.0199999998694,[0.812541629673]
303.0299999998694,[0.891243472323]
303.0399999998694,[1.08210042598]
303.0499999998694,[1.23203642442]
303.0599999998694,[1.22435359027]
303.06999999986937,[1.08438236429]
303.07999999986936,[1.26959337447]
303.08999999986935,[1.156521257]
303.09999999986934,[1.18805321616]
303.10999999986933,[1.32550946976]
303.1199999998693,[1.21741191337]
303.1299999998693,[1.31636636945]
303.1399999998693,[1.06284363065]
