timestamp,ftr_vector
1.0100000000000007,[0.376357340693]
1.0200000000000007,[0.432382753703]
1.0300000000000007,[0.379158163229]
1.0400000000000007,[0.472189471383]
1.0500000000000007,[0.468198198038]
1.0600000000000007,[0.515376006358]
1.0700000000000007,[0.653028758623]
1.0800000000000007,[0.575961894123]
1.0900000000000007,[0.662237270695]
1.1000000000000008,[0.812327408776]
1.1100000000000008,[0.873535105442]
1.1200000000000008,[0.832746710882]
1.1300000000000008,[0.98822237129]
1.1400000000000008,[0.846748601352]
1.1500000000000008,[0.690095060294]
1.1600000000000008,[-1.98897689214]
1.1700000000000008,[1.09077444796]
1.1800000000000008,[0.999640779621]
1.1900000000000008,[1.06379769568]
1.2000000000000008,[0.959252089224]
1.2100000000000009,[1.17781817957]
1.2200000000000009,[1.19616820298]
1.2300000000000009,[1.13379403448]
1.2400000000000009,[1.34783818205]
1.2500000000000009,[1.39380432459]
1.260000000000001,[1.3419980138]
1.270000000000001,[1.48610194091]
1.280000000000001,[1.50009885172]
1.290000000000001,[1.3634985904]
1.300000000000001,[1.44122675623]
1.310000000000001,[1.59182890957]
1.320000000000001,[1.61783969334]
1.330000000000001,[1.63551523708]
1.340000000000001,[1.65014247199]
1.350000000000001,[1.74613413072]
1.360000000000001,[1.87264123551]
1.370000000000001,[1.8637479963]
1.380000000000001,[1.81658194499]
1.390000000000001,[1.77083647772]
1.400000000000001,[2.02657058163]
1.410000000000001,[2.12356478504]
1.420000000000001,[1.98614393768]
1.430000000000001,[2.10711002602]
1.440000000000001,[2.23936841798]
1.450000000000001,[2.09759285324]
1.460000000000001,[2.24824367857]
1.470000000000001,[2.05518742115]
1.480000000000001,[2.27121907862]
1.490000000000001,[2.41682837111]
1.500000000000001,[2.36469941471]
1.5100000000000011,[2.52569176452]
1.5200000000000011,[2.3997578971]
1.5300000000000011,[2.46303158646]
1.5400000000000011,[2.40891038691]
1.5500000000000012,[2.22067976892]
1.5600000000000012,[2.26025004909]
1.5700000000000012,[2.27223668592]
1.5800000000000012,[2.35063568005]
1.5900000000000012,[2.37720729767]
1.6000000000000012,[2.43504596976]
1.6100000000000012,[2.18148100177]
1.6200000000000012,[2.08470136824]
1.6300000000000012,[2.4743887587]
1.6400000000000012,[2.2504333309]
1.6500000000000012,[2.48019057117]
1.6600000000000013,[2.16844487086]
1.6700000000000013,[2.27518526678]
1.6800000000000013,[2.47578739364]
1.6900000000000013,[2.36571208282]
1.7000000000000013,[2.21616628242]
1.7100000000000013,[2.09663866578]
1.7200000000000013,[2.17691549727]
1.7300000000000013,[2.03970539582]
1.7400000000000013,[2.20867651412]
1.7500000000000013,[1.91861123524]
1.7600000000000013,[1.99967055329]
1.7700000000000014,[2.09690570165]
1.7800000000000014,[1.92355637826]
1.7900000000000014,[1.82034694383]
1.8000000000000014,[1.66017431355]
1.8100000000000014,[1.89108005084]
1.8200000000000014,[1.96812821945]
1.8300000000000014,[1.60948122043]
1.8400000000000014,[1.65006998659]
1.8500000000000014,[1.79357397996]
1.8600000000000014,[1.62954277044]
1.8700000000000014,[1.48644095856]
1.8800000000000014,[1.51298456908]
1.8900000000000015,[1.3262859558]
1.9000000000000015,[1.24136389637]
1.9100000000000015,[1.31572805591]
1.9200000000000015,[1.4263879642]
1.9300000000000015,[1.44866730341]
1.9400000000000015,[1.31650065471]
1.9500000000000015,[1.06604115693]
1.9600000000000015,[1.04253475997]
1.9700000000000015,[1.08901399584]
1.9800000000000015,[1.12004932108]
1.9900000000000015,[1.10265802386]
2.0000000000000013,[1.27031695095]
